generic_name,reaction,report_count,pct_serious,pct_hospitalization,pct_death,median_age,pct_female
albiglutide,Epigastric discomfort,2,0.0,0.0,0.0,50.0,1.0
albiglutide,Exposure via ingestion,2,0.0,0.0,0.0,61.5,0.5
albiglutide,Eye haemorrhage,2,1.0,0.0,0.0,63.5,0.0
albiglutide,Faeces hard,2,0.5,0.0,0.0,,0.0
albiglutide,Fungal skin infection,2,0.5,0.5,0.0,83.0,0.5
albiglutide,Gallbladder disorder,2,0.5,0.5,0.0,59.0,1.0
albiglutide,Gallbladder operation,2,1.0,0.0,0.0,52.5,1.0
albiglutide,Gastritis,2,0.5,0.5,0.0,57.0,1.0
albiglutide,Gastrointestinal pain,2,1.0,0.0,0.0,55.0,1.0
albiglutide,General physical health deterioration,2,0.5,0.0,0.0,,0.0
albiglutide,Gestational diabetes,2,0.5,0.0,0.0,,1.0
albiglutide,Glucose urine present,2,0.0,0.0,0.0,25.0,0.0
albiglutide,Goitre,2,0.0,0.0,0.0,,0.5
albiglutide,Haematemesis,2,1.0,0.5,0.0,39.0,0.5
albiglutide,Head discomfort,2,0.0,0.0,0.0,53.0,1.0
albiglutide,Heart rate increased,2,0.5,0.5,0.0,52.0,0.5
albiglutide,Hepatitis,2,0.5,0.5,0.0,63.0,0.5
albiglutide,Impaired healing,2,0.5,0.0,0.0,,1.0
albiglutide,Induration,2,0.5,0.0,0.0,69.0,0.5
albiglutide,Injection site dermatitis,2,0.0,0.0,0.0,56.0,1.0
albiglutide,Injection site paraesthesia,2,0.0,0.0,0.0,70.0,0.5
albiglutide,Injection site vesicles,2,0.0,0.0,0.0,48.0,0.5
albiglutide,Intercepted drug administration error,2,0.0,0.0,0.0,63.0,0.5
albiglutide,Intercepted medication error,2,0.0,0.0,0.0,56.5,1.0
albiglutide,Joint injury,2,1.0,0.5,0.0,65.0,1.0
albiglutide,Joint swelling,2,0.0,0.0,0.0,62.0,0.0
albiglutide,Ketoacidosis,2,1.0,1.0,0.0,54.5,1.0
albiglutide,Large intestine polyp,2,0.5,0.5,0.0,64.0,0.5
albiglutide,Limb operation,2,1.0,0.0,0.0,70.5,1.0
albiglutide,Lipase abnormal,2,1.0,0.0,0.0,61.5,1.0
albiglutide,Liquid product physical issue,2,0.0,0.0,0.0,69.5,0.0
albiglutide,Liver injury,2,0.5,0.0,0.0,,1.0
albiglutide,Local reaction,2,0.0,0.0,0.0,61.0,1.0
albiglutide,Localised infection,2,1.0,1.0,0.0,,0.0
albiglutide,Mania,2,1.0,0.0,0.0,45.0,1.0
albiglutide,Mental impairment,2,1.0,0.0,0.0,59.5,1.0
albiglutide,Micturition urgency,2,0.0,0.0,0.0,42.0,1.0
albiglutide,Movement disorder,2,0.0,0.0,0.0,51.0,1.0
albiglutide,Nail disorder,2,1.0,0.0,0.0,55.0,1.0
albiglutide,Nephrolithiasis,2,1.0,0.5,0.0,63.0,0.5
albiglutide,Nephropathy,2,1.0,0.5,0.0,51.5,0.5
albiglutide,Neuralgia,2,0.0,0.0,0.0,64.0,0.0
albiglutide,Night sweats,2,0.0,0.0,0.0,66.0,0.5
albiglutide,Nodule,2,0.0,0.0,0.0,,0.0
albiglutide,Onychomycosis,2,0.5,0.0,0.0,,1.0
albiglutide,Oral discomfort,2,0.0,0.0,0.0,63.0,0.5
albiglutide,Pain of skin,2,0.0,0.0,0.0,46.5,1.0
albiglutide,Pancreatic enzymes increased,2,1.0,0.5,0.0,,0.5
albiglutide,Papillary thyroid cancer,2,1.0,0.0,0.0,59.0,0.5
albiglutide,Paranasal sinus hypersecretion,2,0.0,0.0,0.0,78.0,1.0
albiglutide,Physical product label issue,2,0.0,0.0,0.0,,1.0
albiglutide,Polyuria,2,0.0,0.0,0.0,61.0,0.0
albiglutide,Pre-existing condition improved,2,0.5,0.0,0.0,60.0,0.5
albiglutide,Presyncope,2,0.0,0.0,0.0,72.0,1.0
albiglutide,Product colour issue,2,0.0,0.0,0.0,72.5,1.0
albiglutide,Product label issue,2,0.0,0.0,0.0,50.0,1.0
albiglutide,Product taste abnormal,2,0.5,0.5,0.0,53.0,1.0
albiglutide,Pulmonary embolism,2,1.0,1.0,0.5,44.5,0.0
albiglutide,Pulmonary hypertension,2,1.0,1.0,0.0,62.0,1.0
albiglutide,Pulmonary mass,2,0.5,0.5,0.0,58.5,1.0
albiglutide,Pulse abnormal,2,1.0,0.0,0.0,55.0,1.0
albiglutide,Rehabilitation therapy,2,1.0,1.0,0.0,60.0,1.0
albiglutide,Renal cancer,2,1.0,0.0,0.0,69.0,1.0
albiglutide,Renal cyst,2,1.0,0.0,0.0,55.0,1.0
albiglutide,Renal pain,2,0.5,0.0,0.0,,0.5
albiglutide,Respiratory disorder,2,0.0,0.0,0.0,63.0,1.0
albiglutide,Rhabdomyolysis,2,1.0,0.5,0.0,64.0,0.5
albiglutide,Scar,2,0.5,0.0,0.0,42.0,0.5
albiglutide,Sciatica,2,0.5,0.0,0.0,63.5,0.5
albiglutide,Seizure,2,1.0,0.5,0.0,57.0,0.5
albiglutide,Sensation of foreign body,2,0.0,0.0,0.0,56.5,1.0
albiglutide,Shoulder operation,2,1.0,0.5,0.0,58.0,0.5
albiglutide,Sinus disorder,2,0.0,0.0,0.0,59.0,1.0
albiglutide,Sinus headache,2,0.0,0.0,0.0,,1.0
albiglutide,Skin cancer,2,1.0,0.0,0.0,57.0,0.5
albiglutide,Skin irritation,2,0.0,0.0,0.0,55.0,1.0
albiglutide,Skin odour abnormal,2,0.0,0.0,0.0,64.0,0.5
albiglutide,Skin warm,2,0.0,0.0,0.0,,0.5
albiglutide,Sleep apnoea syndrome,2,0.0,0.0,0.0,61.0,0.5
albiglutide,Stomatitis,2,0.0,0.0,0.0,63.0,0.5
albiglutide,Sudden death,2,1.0,0.0,1.0,77.0,1.0
albiglutide,Syncope,2,0.5,0.0,0.0,56.5,0.0
albiglutide,Therapy cessation,2,1.0,0.0,0.0,58.5,1.0
albiglutide,Throat tightness,2,0.5,0.0,0.0,,0.0
albiglutide,Thrombosis,2,1.0,0.5,0.0,65.0,1.0
albiglutide,Thyroid cancer,2,1.0,0.0,0.0,45.5,0.5
albiglutide,Thyroid disorder,2,0.0,0.0,0.0,63.0,1.0
albiglutide,Tongue discolouration,2,0.0,0.0,0.0,64.5,0.5
albiglutide,Urine output decreased,2,0.5,0.0,0.0,57.0,0.0
albiglutide,Vomiting projectile,2,0.0,0.0,0.0,67.0,1.0
albiglutide,Abnormal behaviour,1,1.0,1.0,0.0,51.0,1.0
albiglutide,Abnormal faeces,1,0.0,0.0,0.0,,1.0
albiglutide,Abnormal loss of weight,1,1.0,1.0,0.0,,1.0
albiglutide,Abscess,1,1.0,1.0,0.0,54.0,1.0
albiglutide,Abscess drainage,1,1.0,1.0,0.0,54.0,1.0
albiglutide,Accident,1,1.0,0.0,0.0,65.0,1.0
albiglutide,Acidosis,1,1.0,1.0,0.0,,1.0
albiglutide,Acute myocardial infarction,1,1.0,1.0,0.0,61.0,0.0
albiglutide,Adrenomegaly,1,1.0,1.0,0.0,48.0,0.0
albiglutide,Adverse reaction,1,0.0,0.0,0.0,,1.0
albiglutide,Aggression,1,1.0,0.0,0.0,,0.0
albiglutide,Alkalosis,1,1.0,1.0,0.0,63.0,1.0
albiglutide,Anaemia,1,0.0,0.0,0.0,51.0,1.0
albiglutide,Anal incontinence,1,0.0,0.0,0.0,58.0,1.0
albiglutide,Anaphylactic reaction,1,1.0,0.0,0.0,,0.0
albiglutide,Anaphylactoid reaction,1,1.0,0.0,0.0,,0.0
albiglutide,Animal bite,1,1.0,0.0,0.0,,1.0
albiglutide,Ankle fracture,1,1.0,1.0,0.0,,1.0
albiglutide,Ankle operation,1,1.0,1.0,0.0,,1.0
albiglutide,Aortic surgery,1,1.0,0.0,0.0,71.0,1.0
albiglutide,Aphasia,1,0.0,0.0,0.0,,1.0
albiglutide,Aphonia,1,0.0,0.0,0.0,,1.0
albiglutide,Appendicitis,1,1.0,1.0,0.0,52.0,0.0
albiglutide,Appetite disorder,1,1.0,0.0,0.0,,0.0
albiglutide,Application site erythema,1,0.0,0.0,0.0,,0.0
albiglutide,Application site pain,1,0.0,0.0,0.0,62.0,1.0
albiglutide,Application site pruritus,1,0.0,0.0,0.0,,0.0
albiglutide,Application site reaction,1,0.0,0.0,0.0,,1.0
albiglutide,Arterial therapeutic procedure,1,1.0,1.0,0.0,63.0,0.0
albiglutide,Arthropathy,1,0.0,0.0,0.0,62.0,1.0
albiglutide,Ascites,1,1.0,1.0,0.0,51.0,0.0
albiglutide,Aspartate aminotransferase abnormal,1,1.0,0.0,0.0,55.0,1.0
albiglutide,Asthma,1,1.0,1.0,0.0,58.0,1.0
albiglutide,Atrial flutter,1,1.0,1.0,0.0,69.0,1.0
albiglutide,Atrioventricular block,1,1.0,1.0,0.0,63.0,1.0
albiglutide,Atrioventricular block complete,1,1.0,1.0,0.0,,0.0
albiglutide,Atypical pneumonia,1,0.0,0.0,0.0,63.0,1.0
albiglutide,Auditory disorder,1,0.0,0.0,0.0,,0.0
albiglutide,Azotaemia,1,1.0,1.0,0.0,63.0,1.0
albiglutide,Back disorder,1,1.0,0.0,0.0,55.0,1.0
albiglutide,Balanoposthitis,1,1.0,0.0,0.0,64.0,0.0
albiglutide,Bed rest,1,0.0,0.0,0.0,48.0,1.0
albiglutide,Bedridden,1,0.0,0.0,0.0,70.0,1.0
albiglutide,Blindness transient,1,1.0,0.0,0.0,58.0,0.0
albiglutide,Blindness unilateral,1,1.0,0.0,0.0,,0.0
albiglutide,Blister rupture,1,0.0,0.0,0.0,,0.0
albiglutide,Blood alkaline phosphatase abnormal,1,1.0,0.0,0.0,61.0,1.0
albiglutide,Blood bicarbonate increased,1,1.0,1.0,0.0,63.0,1.0
albiglutide,Blood calcium abnormal,1,1.0,0.0,0.0,61.0,1.0
albiglutide,Blood calcium increased,1,1.0,0.0,0.0,61.0,1.0
albiglutide,Blood cholesterol abnormal,1,0.0,0.0,0.0,,0.0
albiglutide,Blood creatinine abnormal,1,1.0,0.0,0.0,61.0,1.0
albiglutide,Blood glucose,1,0.0,0.0,0.0,,1.0
albiglutide,Blood pressure abnormal,1,1.0,0.0,0.0,47.0,1.0
albiglutide,Blood pressure decreased,1,0.0,0.0,0.0,29.0,1.0
albiglutide,Blood pressure fluctuation,1,0.0,0.0,0.0,,0.0
albiglutide,Blood pressure inadequately controlled,1,1.0,1.0,0.0,48.0,0.0
albiglutide,Blood testosterone decreased,1,0.0,0.0,0.0,,0.0
albiglutide,Blood viscosity increased,1,1.0,1.0,0.0,59.0,1.0
albiglutide,Bone pain,1,0.0,0.0,0.0,62.0,1.0
albiglutide,Bowel movement irregularity,1,0.0,0.0,0.0,79.0,0.0
albiglutide,Bradyphrenia,1,1.0,0.0,0.0,79.0,0.0
albiglutide,Brain neoplasm,1,1.0,1.0,0.0,66.0,0.0
albiglutide,Breast atrophy,1,0.0,0.0,0.0,58.0,1.0
albiglutide,Breast cancer,1,1.0,0.0,0.0,,1.0
albiglutide,Breast cyst,1,0.0,0.0,0.0,,1.0
albiglutide,Breath alcohol test positive,1,0.0,0.0,0.0,,1.0
albiglutide,Breath odour,1,0.0,0.0,0.0,,1.0
albiglutide,Bronchospasm,1,0.0,0.0,0.0,,1.0
albiglutide,Cancer surgery,1,1.0,0.0,0.0,59.0,0.0
albiglutide,Candida infection,1,0.0,0.0,0.0,39.0,1.0
albiglutide,Capillary disorder,1,0.0,0.0,0.0,63.0,1.0
albiglutide,Capillary fragility,1,0.0,0.0,0.0,,1.0
albiglutide,Cardiac ablation,1,1.0,1.0,0.0,69.0,1.0
albiglutide,Cardiac arrest,1,1.0,0.0,1.0,92.0,0.0
albiglutide,Cardiac operation,1,1.0,0.0,0.0,71.0,1.0
albiglutide,Cardiac pacemaker insertion,1,1.0,1.0,0.0,,1.0
albiglutide,Cardiac stress test,1,0.0,0.0,0.0,55.0,1.0
albiglutide,Cardiovascular disorder,1,0.0,0.0,0.0,54.0,1.0
albiglutide,Carotid artery occlusion,1,1.0,1.0,0.0,51.0,1.0
albiglutide,Carpal tunnel syndrome,1,1.0,0.0,0.0,,1.0
albiglutide,Chapped lips,1,0.0,0.0,0.0,,1.0
albiglutide,Cheilitis,1,0.0,0.0,0.0,,0.0
albiglutide,Choking,1,1.0,0.0,0.0,82.0,1.0
albiglutide,Choking sensation,1,0.0,0.0,0.0,64.0,1.0
albiglutide,Cholelithotomy,1,1.0,0.0,0.0,,0.0
albiglutide,Circulatory collapse,1,1.0,1.0,0.0,63.0,0.0
albiglutide,Coagulopathy,1,0.0,0.0,0.0,56.0,1.0
albiglutide,Coccydynia,1,0.0,0.0,0.0,65.0,1.0
albiglutide,Cold-stimulus headache,1,0.0,0.0,0.0,64.0,1.0
albiglutide,Communication disorder,1,1.0,0.0,0.0,,1.0
albiglutide,Conjunctivitis,1,1.0,0.0,0.0,69.0,1.0
albiglutide,Coronary artery bypass,1,1.0,1.0,0.0,,0.0
albiglutide,Creatinine renal clearance decreased,1,1.0,1.0,0.0,,1.0
albiglutide,Dementia,1,1.0,0.0,0.0,,1.0
albiglutide,Dental cleaning,1,0.0,0.0,0.0,39.0,1.0
albiglutide,Dependence on enabling machine or device,1,1.0,1.0,0.0,,0.0
albiglutide,Depressed mood,1,1.0,0.0,0.0,,0.0
albiglutide,Dermatitis contact,1,0.0,0.0,0.0,59.0,0.0
albiglutide,Diarrhoea haemorrhagic,1,1.0,1.0,0.0,39.0,1.0
albiglutide,Dislocation of vertebra,1,1.0,0.0,0.0,57.0,1.0
albiglutide,Diverticulum,1,0.0,0.0,0.0,61.0,0.0
albiglutide,Drug administered in wrong device,1,0.0,0.0,0.0,82.0,0.0
albiglutide,Drug effect decreased,1,0.0,0.0,0.0,,0.0
albiglutide,Drug effect increased,1,0.0,0.0,0.0,70.0,1.0
albiglutide,Drug ineffective for unapproved indication,1,0.0,0.0,0.0,,0.0
albiglutide,Drug resistance,1,0.0,0.0,0.0,,0.0
albiglutide,Drug screen false positive,1,0.0,0.0,0.0,,0.0
albiglutide,Drug screen negative,1,0.0,0.0,0.0,46.0,1.0
albiglutide,Dry eye,1,0.0,0.0,0.0,,0.0
albiglutide,Dyschezia,1,0.0,0.0,0.0,,0.0
albiglutide,Dysgraphia,1,1.0,1.0,0.0,45.0,1.0
albiglutide,Dyskinesia,1,0.0,0.0,0.0,,0.0
albiglutide,Dyslexia,1,0.0,0.0,0.0,77.0,1.0
albiglutide,Dysstasia,1,1.0,1.0,0.0,60.0,0.0
albiglutide,Ear infection,1,1.0,0.0,0.0,,1.0
albiglutide,Ear pain,1,0.0,0.0,0.0,,1.0
albiglutide,Echocardiogram,1,0.0,0.0,0.0,55.0,1.0
albiglutide,Economic problem,1,1.0,1.0,0.0,63.0,0.0
albiglutide,Eczema,1,0.0,0.0,0.0,,0.0
albiglutide,Endotracheal intubation,1,1.0,1.0,0.0,61.0,0.0
albiglutide,Epidural injection,1,1.0,0.0,0.0,,1.0
albiglutide,Epiglottic oedema,1,1.0,1.0,0.0,61.0,0.0
albiglutide,Epistaxis,1,0.0,0.0,0.0,59.0,0.0
albiglutide,Euphoric mood,1,0.0,0.0,0.0,,0.0
albiglutide,Exfoliative rash,1,0.0,0.0,0.0,54.0,0.0
albiglutide,Expired device used,1,0.0,0.0,0.0,,1.0
albiglutide,Exposure to toxic agent,1,0.0,0.0,0.0,63.0,1.0
albiglutide,Eye discharge,1,1.0,1.0,0.0,49.0,0.0
albiglutide,Eye disorder,1,1.0,1.0,0.0,,1.0
albiglutide,Eye infection,1,1.0,0.0,0.0,67.0,0.0
albiglutide,Eye inflammation,1,0.0,0.0,0.0,52.0,0.0
albiglutide,Eye irritation,1,0.0,0.0,0.0,,0.0
albiglutide,Eye laser surgery,1,0.0,0.0,0.0,,1.0
albiglutide,Eye operation,1,0.0,0.0,0.0,65.0,1.0
albiglutide,Eye pain,1,1.0,0.0,0.0,66.0,1.0
albiglutide,Eye ulcer,1,0.0,0.0,0.0,53.0,0.0
albiglutide,Factor VIII deficiency,1,1.0,1.0,0.0,59.0,1.0
albiglutide,Faeces discoloured,1,0.0,0.0,0.0,70.0,1.0
albiglutide,Faeces soft,1,1.0,0.0,0.0,,0.0
albiglutide,Fear of death,1,1.0,0.0,0.0,57.0,0.0
albiglutide,Feeling drunk,1,0.0,0.0,0.0,60.0,1.0
albiglutide,Fibromyalgia,1,0.0,0.0,0.0,,1.0
albiglutide,Fistula,1,1.0,1.0,0.0,,1.0
albiglutide,Flank pain,1,0.0,0.0,0.0,43.0,1.0
albiglutide,Flat affect,1,0.0,0.0,0.0,69.0,1.0
albiglutide,Fluid retention,1,0.0,0.0,0.0,65.0,1.0
albiglutide,Food allergy,1,0.0,0.0,0.0,,1.0
albiglutide,Food aversion,1,1.0,0.0,0.0,,0.0
albiglutide,Food craving,1,0.0,0.0,0.0,67.0,1.0
albiglutide,Food intolerance,1,1.0,0.0,0.0,,0.0
albiglutide,Foot deformity,1,0.0,0.0,0.0,53.0,1.0
albiglutide,Foot fracture,1,1.0,0.0,0.0,57.0,1.0
albiglutide,Foot operation,1,1.0,0.0,0.0,49.0,0.0
albiglutide,Foreign body,1,0.0,0.0,0.0,,1.0
albiglutide,Frustration tolerance decreased,1,0.0,0.0,0.0,51.0,0.0
albiglutide,Functional gastrointestinal disorder,1,1.0,0.0,0.0,52.0,1.0
albiglutide,Furuncle,1,0.0,0.0,0.0,60.0,0.0
albiglutide,Gastric hypomotility,1,0.0,0.0,0.0,,0.0
albiglutide,Gastrointestinal infection,1,1.0,0.0,0.0,58.0,1.0
albiglutide,Gastrointestinal inflammation,1,0.0,0.0,0.0,53.0,1.0
albiglutide,Gastrointestinal wall thickening,1,1.0,0.0,0.0,58.0,1.0
albiglutide,Genital discharge,1,0.0,0.0,0.0,,0.0
albiglutide,Glossitis,1,0.0,0.0,0.0,,0.0
albiglutide,Grip strength decreased,1,0.0,0.0,0.0,,1.0
albiglutide,Haematuria,1,0.0,0.0,0.0,,0.0
albiglutide,Haemodialysis,1,1.0,1.0,0.0,63.0,1.0
albiglutide,Haemoglobin decreased,1,0.0,0.0,0.0,,1.0
albiglutide,Haemorrhage urinary tract,1,1.0,0.0,0.0,73.0,1.0
albiglutide,Hair disorder,1,1.0,1.0,0.0,54.0,0.0
albiglutide,Hair growth abnormal,1,0.0,0.0,0.0,54.0,0.0
albiglutide,Hearing impaired,1,0.0,0.0,0.0,69.0,1.0
albiglutide,Heart rate irregular,1,1.0,1.0,0.0,,0.0
albiglutide,Helicobacter test positive,1,1.0,0.0,0.0,47.0,1.0
albiglutide,Hepatic cyst,1,1.0,0.0,0.0,55.0,0.0
albiglutide,Hepatitis acute,1,1.0,0.0,0.0,,1.0
albiglutide,Hernia hiatus repair,1,1.0,0.0,0.0,,1.0
albiglutide,Hernia repair,1,1.0,0.0,0.0,72.0,0.0
albiglutide,Hiatus hernia,1,0.0,0.0,0.0,,0.0
albiglutide,Hiccups,1,0.0,0.0,0.0,63.0,1.0
albiglutide,Hip arthroplasty,1,1.0,1.0,0.0,,0.0
albiglutide,Hot flush,1,0.0,0.0,0.0,43.0,0.0
albiglutide,Hyperkalaemia,1,1.0,1.0,0.0,63.0,1.0
albiglutide,Hypoacusis,1,0.0,0.0,0.0,80.0,1.0
albiglutide,Hypoaesthesia oral,1,0.0,0.0,0.0,49.0,1.0
albiglutide,Hypogeusia,1,0.0,0.0,0.0,49.0,1.0
albiglutide,Hypohidrosis,1,1.0,0.0,0.0,54.0,1.0
albiglutide,Hypokalaemia,1,1.0,1.0,0.0,63.0,1.0
albiglutide,Hypokinesia,1,0.0,0.0,0.0,67.0,1.0
albiglutide,Hypotrichosis,1,0.0,0.0,0.0,56.0,1.0
albiglutide,Hypoventilation,1,1.0,1.0,0.0,63.0,1.0
albiglutide,Hypovolaemia,1,1.0,1.0,0.0,54.0,0.0
albiglutide,Hypoxia,1,1.0,1.0,0.0,63.0,1.0
albiglutide,Hysterectomy,1,1.0,0.0,0.0,55.0,1.0
albiglutide,Illiteracy,1,0.0,0.0,0.0,,0.0
albiglutide,Immune system disorder,1,0.0,0.0,0.0,59.0,0.0
albiglutide,Immunosuppression,1,1.0,0.0,0.0,62.0,1.0
albiglutide,Incorrect dosage administered,1,0.0,0.0,0.0,59.0,1.0
albiglutide,Incorrect drug administration duration,1,0.0,0.0,0.0,,0.0
albiglutide,Increased upper airway secretion,1,1.0,0.0,0.0,54.0,1.0
albiglutide,Inflammation,1,1.0,0.0,0.0,54.0,0.0
albiglutide,Inhibitory drug interaction,1,0.0,0.0,0.0,,1.0
albiglutide,Injection related reaction,1,0.0,0.0,0.0,35.0,1.0
albiglutide,Injection site haematoma,1,0.0,0.0,0.0,55.0,0.0
albiglutide,Injection site injury,1,0.0,0.0,0.0,,1.0
albiglutide,Injection site laceration,1,0.0,0.0,0.0,,1.0
albiglutide,Injection site oedema,1,0.0,0.0,0.0,57.0,1.0
albiglutide,Injection site papule,1,0.0,0.0,0.0,,0.0
albiglutide,Injection site scab,1,0.0,0.0,0.0,46.0,1.0
albiglutide,Injection site scar,1,0.0,0.0,0.0,,1.0
albiglutide,Injection site streaking,1,0.0,0.0,0.0,64.0,1.0
albiglutide,Injury,1,1.0,1.0,0.0,,0.0
albiglutide,Intestinal obstruction,1,1.0,1.0,0.0,,0.0
albiglutide,Irritable bowel syndrome,1,0.0,0.0,0.0,59.0,1.0
albiglutide,Kidney infection,1,1.0,0.0,0.0,65.0,1.0
albiglutide,Kidney palpable,1,0.0,0.0,0.0,,1.0
albiglutide,Knee operation,1,1.0,0.0,0.0,63.0,1.0
albiglutide,Lack of administration site rotation,1,0.0,0.0,0.0,,1.0
albiglutide,Laryngoscopy,1,1.0,1.0,0.0,61.0,0.0
albiglutide,Laziness,1,0.0,0.0,0.0,,0.0
albiglutide,Libido decreased,1,0.0,0.0,0.0,,1.0
albiglutide,Libido increased,1,0.0,0.0,0.0,56.0,1.0
albiglutide,Ligament operation,1,1.0,0.0,0.0,63.0,1.0
albiglutide,Ligament pain,1,0.0,0.0,0.0,62.0,1.0
albiglutide,Limb injury,1,0.0,0.0,0.0,69.0,1.0
albiglutide,Lip disorder,1,0.0,0.0,0.0,76.0,1.0
albiglutide,Lip pain,1,0.0,0.0,0.0,78.0,1.0
albiglutide,Listless,1,1.0,1.0,0.0,63.0,1.0
albiglutide,Live birth,1,0.0,0.0,0.0,,1.0
albiglutide,Liver function test increased,1,0.0,0.0,0.0,,1.0
albiglutide,Localised oedema,1,0.0,0.0,0.0,66.0,0.0
albiglutide,Lower respiratory tract congestion,1,0.0,0.0,0.0,,0.0
albiglutide,Lower respiratory tract infection,1,1.0,0.0,0.0,61.0,0.0
albiglutide,Lumbar spinal stenosis,1,1.0,0.0,0.0,55.0,1.0
albiglutide,Lung neoplasm malignant,1,1.0,0.0,0.0,78.0,0.0
albiglutide,Lupus-like syndrome,1,1.0,1.0,0.0,53.0,1.0
albiglutide,Lyme disease,1,1.0,0.0,0.0,,0.0
albiglutide,Lymphadenopathy,1,0.0,0.0,0.0,61.0,1.0
albiglutide,Mechanical ventilation,1,1.0,1.0,0.0,61.0,0.0
albiglutide,Meniscus injury,1,1.0,0.0,0.0,69.0,1.0
albiglutide,Menstruation irregular,1,0.0,0.0,0.0,46.0,1.0
albiglutide,Metabolic acidosis,1,1.0,1.0,0.0,61.0,0.0
albiglutide,Metamorphopsia,1,1.0,0.0,0.0,,1.0
albiglutide,Metastases to liver,1,1.0,0.0,0.0,69.0,1.0
albiglutide,Micturition disorder,1,1.0,0.0,0.0,,0.0
albiglutide,Miliaria,1,0.0,0.0,0.0,58.0,1.0
albiglutide,Mobility decreased,1,0.0,0.0,0.0,63.0,1.0
albiglutide,Mood swings,1,1.0,0.0,0.0,,0.0
albiglutide,Mucosal inflammation,1,0.0,0.0,0.0,,0.0
albiglutide,Multiple use of single-use product,1,0.0,0.0,0.0,,0.0
albiglutide,Muscle contractions involuntary,1,0.0,0.0,0.0,50.0,0.0
albiglutide,Muscle disorder,1,0.0,0.0,0.0,60.0,1.0
albiglutide,Muscle strain,1,0.0,0.0,0.0,,0.0
albiglutide,Muscle twitching,1,0.0,0.0,0.0,48.0,1.0
albiglutide,Musculoskeletal discomfort,1,0.0,0.0,0.0,53.0,0.0
albiglutide,Musculoskeletal disorder,1,1.0,1.0,0.0,,0.0
albiglutide,Myocardial necrosis marker increased,1,1.0,1.0,0.0,61.0,0.0
albiglutide,Neck mass,1,0.0,0.0,0.0,51.0,1.0
albiglutide,Neck surgery,1,0.0,0.0,0.0,,0.0
albiglutide,Neoplasm,1,0.0,0.0,0.0,,0.0
albiglutide,Nephropathy toxic,1,0.0,0.0,0.0,,0.0
albiglutide,Nerve block,1,0.0,0.0,0.0,,0.0
albiglutide,Nerve injury,1,0.0,0.0,0.0,53.0,1.0
albiglutide,Neutrophil count increased,1,1.0,0.0,0.0,56.0,1.0
albiglutide,No therapeutic response,1,1.0,1.0,0.0,39.0,1.0
albiglutide,Noninfective sialoadenitis,1,0.0,0.0,0.0,,0.0
albiglutide,Nuclear magnetic resonance imaging,1,0.0,0.0,0.0,,1.0
albiglutide,Obesity,1,0.0,0.0,0.0,,0.0
albiglutide,Occupational exposure to product,1,0.0,0.0,0.0,,0.0
albiglutide,Ocular hyperaemia,1,0.0,0.0,0.0,52.0,0.0
albiglutide,Oliguria,1,1.0,1.0,0.0,63.0,1.0
albiglutide,Onychoclasis,1,0.0,0.0,0.0,,1.0
albiglutide,Oral mucosal blistering,1,0.0,0.0,0.0,65.0,1.0
albiglutide,Osteoarthritis,1,1.0,0.0,0.0,69.0,1.0
albiglutide,Osteomyelitis,1,1.0,0.0,0.0,,1.0
albiglutide,Painful defaecation,1,1.0,0.0,0.0,,1.0
albiglutide,Palatal disorder,1,0.0,0.0,0.0,49.0,1.0
albiglutide,Pancreatic carcinoma,1,1.0,0.0,0.0,69.0,1.0
albiglutide,Pancreatitis relapsing,1,1.0,0.0,0.0,,0.0
albiglutide,Panic disorder,1,0.0,0.0,0.0,53.0,1.0
albiglutide,Paralysis,1,1.0,1.0,0.0,45.0,1.0
albiglutide,Parathyroidectomy,1,1.0,0.0,0.0,,0.0
albiglutide,Parosmia,1,0.0,0.0,0.0,61.0,1.0
albiglutide,Pharyngeal erythema,1,0.0,0.0,0.0,,1.0
albiglutide,Pharyngitis streptococcal,1,0.0,0.0,0.0,,1.0
albiglutide,Photophobia,1,0.0,0.0,0.0,53.0,0.0
albiglutide,Photosensitivity reaction,1,0.0,0.0,0.0,80.0,0.0
albiglutide,Pneumonitis,1,0.0,0.0,0.0,63.0,1.0
albiglutide,Polyp,1,0.0,0.0,0.0,64.0,1.0
albiglutide,Polypectomy,1,1.0,1.0,0.0,64.0,1.0
albiglutide,Postoperative abscess,1,1.0,1.0,0.0,54.0,1.0
albiglutide,Postoperative delirium,1,1.0,0.0,0.0,51.0,0.0
albiglutide,Prescribed overdose,1,0.0,0.0,0.0,63.0,1.0
albiglutide,Prescribed underdose,1,0.0,0.0,0.0,76.0,0.0
albiglutide,Product availability issue,1,0.0,0.0,0.0,60.0,0.0
albiglutide,Product distribution issue,1,0.0,0.0,0.0,,0.0
albiglutide,Product label confusion,1,0.0,0.0,0.0,76.0,0.0
albiglutide,Product leakage,1,0.0,0.0,0.0,,0.0
albiglutide,Product packaging confusion,1,0.0,0.0,0.0,52.0,1.0
albiglutide,Product physical consistency issue,1,0.0,0.0,0.0,,1.0
albiglutide,Product quality control issue,1,0.0,0.0,0.0,,0.0
albiglutide,Product solubility abnormal,1,1.0,1.0,0.0,74.0,1.0
albiglutide,Product substitution issue,1,1.0,0.0,0.0,62.0,1.0
albiglutide,Product supply issue,1,0.0,0.0,0.0,,0.0
